states,year,week,label,m1_flag,m2,m2_flag,m3_flag,m4_flag,location2,sort_order,location1,geocode,:@computed_region_hjsp_umg2,:@computed_region_skr5_azej,m4,m1,m3
EAST SOUTH CENTRAL,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,EAST SOUTH CENTRAL,20220100458,,,,,,,
ALABAMA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100459,ALABAMA,"{'type': 'Point', 'coordinates': [-86.844516, 32.756889]}",29,94,,,
KENTUCKY,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100460,KENTUCKY,"{'type': 'Point', 'coordinates': [-85.290484, 37.526683]}",36,1429,,,
MISSISSIPPI,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100461,MISSISSIPPI,"{'type': 'Point', 'coordinates': [-89.65344, 32.713378]}",32,494,,,
TENNESSEE,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100462,TENNESSEE,"{'type': 'Point', 'coordinates': [-86.343226, 35.842998]}",39,2108,,,
WEST SOUTH CENTRAL,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,1,-,-,-,WEST SOUTH CENTRAL,20220100463,,,,,,,
ARKANSAS,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100464,ARKANSAS,"{'type': 'Point', 'coordinates': [-92.439162, 34.899825]}",15,998,,,
LOUISIANA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,1,-,-,-,,20220100465,LOUISIANA,"{'type': 'Point', 'coordinates': [-91.840238, 30.921314]}",22,1537,,,
OKLAHOMA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100466,OKLAHOMA,"{'type': 'Point', 'coordinates': [-97.508297, 35.583449]}",20,712,,,
TEXAS,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100467,TEXAS,"{'type': 'Point', 'coordinates': [-99.317341, 31.447238]}",23,3109,,,
MOUNTAIN,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,3,-,-,-,MOUNTAIN,20220100468,,,,,,,
ARIZONA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,3,-,-,-,,20220100469,ARIZONA,"{'type': 'Point', 'coordinates': [-111.664616, 34.293239]}",7,987,,,
COLORADO,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100470,COLORADO,"{'type': 'Point', 'coordinates': [-105.547832, 38.998552]}",9,1062,,,
IDAHO,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100471,IDAHO,"{'type': 'Point', 'coordinates': [-114.659366, 44.389073]}",5,1730,,,
MONTANA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100472,MONTANA,"{'type': 'Point', 'coordinates': [-109.645127, 47.033521]}",2,2283,,,
NEVADA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100473,NEVADA,"{'type': 'Point', 'coordinates': [-114.916992, 39.283294]}",10,2404,,,
NEW MEXICO,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100474,NEW MEXICO,"{'type': 'Point', 'coordinates': [-106.108388, 34.421369]}",11,616,,,
UTAH,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100475,UTAH,"{'type': 'Point', 'coordinates': [-111.678222, 39.323779]}",13,900,,,
WYOMING,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100476,WYOMING,"{'type': 'Point', 'coordinates': [-107.55145, 42.999627]}",14,3084,,,
PACIFIC,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,1,-,-,-,PACIFIC,20220100477,,,,,,,
ALASKA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100478,ALASKA,"{'type': 'Point', 'coordinates': [-151.631889, 63.631126]}",51,1671,,,
CALIFORNIA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,1,-,-,-,,20220100479,CALIFORNIA,"{'type': 'Point', 'coordinates': [-119.662127, 37.211164]}",8,1196,,,
HAWAII,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100480,HAWAII,"{'type': 'Point', 'coordinates': [-157.854309, 21.361013]}",4,1657,,,
OREGON,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100481,OREGON,"{'type': 'Point', 'coordinates': [-120.605279, 43.940449]}",12,719,,,
WASHINGTON,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100482,WASHINGTON,"{'type': 'Point', 'coordinates': [-120.592492, 47.411715]}",6,2956,,,
US TERRITORIES,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,US TERRITORIES,20220100483,,,,,,,
AMERICAN SAMOA,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100484,AMERICAN SAMOA,,,,,,
NORTHERN MARIANA ISLANDS,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100485,NORTHERN MARIANA ISLANDS,"{'type': 'Point', 'coordinates': [145.725693, 15.1834]}",,,,,
GUAM,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100486,GUAM,"{'type': 'Point', 'coordinates': [144.653198, 13.3532]}",,,,,
PUERTO RICO,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100487,PUERTO RICO,"{'type': 'Point', 'coordinates': [-66.414655, 18.215692]}",,3087,,,
U.S. VIRGIN ISLANDS,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,,20220100488,U.S. VIRGIN ISLANDS,,,,,,
NON-US RESIDENTS,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,0,-,-,-,NON-US RESIDENTS,20220100489,,,,,,,
TOTAL,2022,1,"Arboviral diseases, St. Louis encephalitis virus disease",-,3,-,-,-,TOTAL,20220100490,,,,,,,
US RESIDENTS,2022,1,"Arboviral diseases, West Nile virus disease",-,333,-,-,-,US RESIDENTS,20220100491,,,,,,,
NEW ENGLAND,2022,1,"Arboviral diseases, West Nile virus disease",-,3,-,-,-,NEW ENGLAND,20220100492,,,,,,,
CONNECTICUT,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100493,CONNECTICUT,"{'type': 'Point', 'coordinates': [-72.738288, 41.575155]}",24,1043,,,
MAINE,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100494,MAINE,"{'type': 'Point', 'coordinates': [-69.06137, 45.117911]}",49,1725,,,
MASSACHUSETTS,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100495,MASSACHUSETTS,"{'type': 'Point', 'coordinates': [-71.481104, 42.151077]}",25,1916,,,
NEW HAMPSHIRE,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100496,NEW HAMPSHIRE,"{'type': 'Point', 'coordinates': [-71.57139, 43.680429]}",26,2405,,,
RHODE ISLAND,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100497,RHODE ISLAND,"{'type': 'Point', 'coordinates': [-71.534637, 41.572574]}",27,2703,,,
VERMONT,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100498,VERMONT,"{'type': 'Point', 'coordinates': [-72.662695, 44.075252]}",28,905,,,
MIDDLE ATLANTIC,2022,1,"Arboviral diseases, West Nile virus disease",-,14,-,-,-,MIDDLE ATLANTIC,20220100499,,,,,,,
NEW JERSEY,2022,1,"Arboviral diseases, West Nile virus disease",-,7,-,-,-,,20220100500,NEW JERSEY,"{'type': 'Point', 'coordinates': [-74.655514, 40.110253]}",46,2447,,,
NEW YORK,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100501,NEW YORK,"{'type': 'Point', 'coordinates': [-75.59655, 42.921241]}",47,2092,,,
NEW YORK CITY,2022,1,"Arboviral diseases, West Nile virus disease",-,4,-,-,-,,20220100502,NEW YORK CITY,,,,,,
PENNSYLVANIA,2022,1,"Arboviral diseases, West Nile virus disease",-,5,-,-,-,,20220100503,PENNSYLVANIA,"{'type': 'Point', 'coordinates': [-77.838886, 40.896694]}",48,2495,,,
EAST NORTH CENTRAL,2022,1,"Arboviral diseases, West Nile virus disease",-,24,-,-,-,EAST NORTH CENTRAL,20220100504,,,,,,,
ILLINOIS,2022,1,"Arboviral diseases, West Nile virus disease",-,17,-,-,-,,20220100505,ILLINOIS,"{'type': 'Point', 'coordinates': [-89.148632, 40.124144]}",34,1721,,,
INDIANA,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100506,INDIANA,"{'type': 'Point', 'coordinates': [-86.2818, 39.919991]}",35,1904,,,
MICHIGAN,2022,1,"Arboviral diseases, West Nile virus disease",-,14,-,-,-,,20220100507,MICHIGAN,"{'type': 'Point', 'coordinates': [-85.730977, 44.874798]}",50,1262,,,
OHIO,2022,1,"Arboviral diseases, West Nile virus disease",-,4,-,-,-,,20220100508,OHIO,"{'type': 'Point', 'coordinates': [-82.70936, 40.415534]}",38,592,,,
WISCONSIN,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100509,WISCONSIN,"{'type': 'Point', 'coordinates': [-89.732969, 44.639954]}",41,881,,,
WEST NORTH CENTRAL,2022,1,"Arboviral diseases, West Nile virus disease",-,25,-,-,-,WEST NORTH CENTRAL,20220100510,,,,,,,
IOWA,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100511,IOWA,"{'type': 'Point', 'coordinates': [-93.500061, 42.074659]}",16,299,,,
KANSAS,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100512,KANSAS,"{'type': 'Point', 'coordinates': [-98.38018, 38.484729]}",17,1287,,,
MINNESOTA,2022,1,"Arboviral diseases, West Nile virus disease",-,5,-,-,-,,20220100513,MINNESOTA,"{'type': 'Point', 'coordinates': [-94.198308, 46.349153]}",1,1400,,,
MISSOURI,2022,1,"Arboviral diseases, West Nile virus disease",-,3,-,-,-,,20220100514,MISSOURI,"{'type': 'Point', 'coordinates': [-92.477244, 38.3675]}",18,2124,,,
NEBRASKA,2022,1,"Arboviral diseases, West Nile virus disease",-,19,-,-,-,,20220100515,NEBRASKA,"{'type': 'Point', 'coordinates': [-99.810595, 41.527099]}",19,2243,,,
NORTH DAKOTA,2022,1,"Arboviral diseases, West Nile virus disease",-,7,-,-,-,,20220100516,NORTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.46931, 47.446305]}",3,568,,,
SOUTH DAKOTA,2022,1,"Arboviral diseases, West Nile virus disease",-,11,-,-,-,,20220100517,SOUTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.230491, 44.43614]}",21,2679,,,
SOUTH ATLANTIC,2022,1,"Arboviral diseases, West Nile virus disease",-,6,-,-,-,SOUTH ATLANTIC,20220100518,,,,,,,
DELAWARE,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100519,DELAWARE,"{'type': 'Point', 'coordinates': [-75.452394, 38.994926]}",43,1046,,,
DISTRICT OF COLUMBIA,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100520,DISTRICT OF COLUMBIA,"{'type': 'Point', 'coordinates': [-77.016275, 38.904785]}",44,1049,,,
FLORIDA,2022,1,"Arboviral diseases, West Nile virus disease",-,3,-,-,-,,20220100521,FLORIDA,"{'type': 'Point', 'coordinates': [-82.420978, 28.260731]}",30,1080,,,
GEORGIA,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100522,GEORGIA,"{'type': 'Point', 'coordinates': [-83.426574, 32.638481]}",31,1611,,,
MARYLAND,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100523,MARYLAND,"{'type': 'Point', 'coordinates': [-76.687282, 38.946466]}",45,418,,,
NORTH CAROLINA,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100524,NORTH CAROLINA,"{'type': 'Point', 'coordinates': [-79.130883, 35.52603]}",37,2390,,,
SOUTH CAROLINA,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100525,SOUTH CAROLINA,"{'type': 'Point', 'coordinates': [-80.864614, 33.878572]}",33,2581,,,
VIRGINIA,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100526,VIRGINIA,"{'type': 'Point', 'coordinates': [-78.666382, 37.510861]}",40,2758,,,
WEST VIRGINIA,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100527,WEST VIRGINIA,"{'type': 'Point', 'coordinates': [-80.613729, 38.642579]}",42,2749,,,
EAST SOUTH CENTRAL,2022,1,"Arboviral diseases, West Nile virus disease",-,5,-,-,-,EAST SOUTH CENTRAL,20220100528,,,,,,,
ALABAMA,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100529,ALABAMA,"{'type': 'Point', 'coordinates': [-86.844516, 32.756889]}",29,94,,,
KENTUCKY,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100530,KENTUCKY,"{'type': 'Point', 'coordinates': [-85.290484, 37.526683]}",36,1429,,,
MISSISSIPPI,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100531,MISSISSIPPI,"{'type': 'Point', 'coordinates': [-89.65344, 32.713378]}",32,494,,,
TENNESSEE,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100532,TENNESSEE,"{'type': 'Point', 'coordinates': [-86.343226, 35.842998]}",39,2108,,,
WEST SOUTH CENTRAL,2022,1,"Arboviral diseases, West Nile virus disease",-,12,-,-,-,WEST SOUTH CENTRAL,20220100533,,,,,,,
ARKANSAS,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100534,ARKANSAS,"{'type': 'Point', 'coordinates': [-92.439162, 34.899825]}",15,998,,,
LOUISIANA,2022,1,"Arboviral diseases, West Nile virus disease",-,3,-,-,-,,20220100535,LOUISIANA,"{'type': 'Point', 'coordinates': [-91.840238, 30.921314]}",22,1537,,,
OKLAHOMA,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100536,OKLAHOMA,"{'type': 'Point', 'coordinates': [-97.508297, 35.583449]}",20,712,,,
TEXAS,2022,1,"Arboviral diseases, West Nile virus disease",-,10,-,-,-,,20220100537,TEXAS,"{'type': 'Point', 'coordinates': [-99.317341, 31.447238]}",23,3109,,,
MOUNTAIN,2022,1,"Arboviral diseases, West Nile virus disease",-,279,-,-,-,MOUNTAIN,20220100538,,,,,,,
ARIZONA,2022,1,"Arboviral diseases, West Nile virus disease",-,267,-,-,-,,20220100539,ARIZONA,"{'type': 'Point', 'coordinates': [-111.664616, 34.293239]}",7,987,,,
COLORADO,2022,1,"Arboviral diseases, West Nile virus disease",-,35,-,-,-,,20220100540,COLORADO,"{'type': 'Point', 'coordinates': [-105.547832, 38.998552]}",9,1062,,,
IDAHO,2022,1,"Arboviral diseases, West Nile virus disease",-,4,-,-,-,,20220100541,IDAHO,"{'type': 'Point', 'coordinates': [-114.659366, 44.389073]}",5,1730,,,
MONTANA,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100542,MONTANA,"{'type': 'Point', 'coordinates': [-109.645127, 47.033521]}",2,2283,,,
NEVADA,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100543,NEVADA,"{'type': 'Point', 'coordinates': [-114.916992, 39.283294]}",10,2404,,,
NEW MEXICO,2022,1,"Arboviral diseases, West Nile virus disease",-,6,-,-,-,,20220100544,NEW MEXICO,"{'type': 'Point', 'coordinates': [-106.108388, 34.421369]}",11,616,,,
UTAH,2022,1,"Arboviral diseases, West Nile virus disease",-,6,-,-,-,,20220100545,UTAH,"{'type': 'Point', 'coordinates': [-111.678222, 39.323779]}",13,900,,,
WYOMING,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100546,WYOMING,"{'type': 'Point', 'coordinates': [-107.55145, 42.999627]}",14,3084,,,
PACIFIC,2022,1,"Arboviral diseases, West Nile virus disease",-,15,-,-,-,PACIFIC,20220100547,,,,,,,
ALASKA,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100548,ALASKA,"{'type': 'Point', 'coordinates': [-151.631889, 63.631126]}",51,1671,,,
CALIFORNIA,2022,1,"Arboviral diseases, West Nile virus disease",-,15,-,-,-,,20220100549,CALIFORNIA,"{'type': 'Point', 'coordinates': [-119.662127, 37.211164]}",8,1196,,,
HAWAII,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100550,HAWAII,"{'type': 'Point', 'coordinates': [-157.854309, 21.361013]}",4,1657,,,
OREGON,2022,1,"Arboviral diseases, West Nile virus disease",-,2,-,-,-,,20220100551,OREGON,"{'type': 'Point', 'coordinates': [-120.605279, 43.940449]}",12,719,,,
WASHINGTON,2022,1,"Arboviral diseases, West Nile virus disease",-,1,-,-,-,,20220100552,WASHINGTON,"{'type': 'Point', 'coordinates': [-120.592492, 47.411715]}",6,2956,,,
US TERRITORIES,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,US TERRITORIES,20220100553,,,,,,,
AMERICAN SAMOA,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100554,AMERICAN SAMOA,,,,,,
NORTHERN MARIANA ISLANDS,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100555,NORTHERN MARIANA ISLANDS,"{'type': 'Point', 'coordinates': [145.725693, 15.1834]}",,,,,
GUAM,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100556,GUAM,"{'type': 'Point', 'coordinates': [144.653198, 13.3532]}",,,,,
PUERTO RICO,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100557,PUERTO RICO,"{'type': 'Point', 'coordinates': [-66.414655, 18.215692]}",,3087,,,
U.S. VIRGIN ISLANDS,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,,20220100558,U.S. VIRGIN ISLANDS,,,,,,
NON-US RESIDENTS,2022,1,"Arboviral diseases, West Nile virus disease",-,0,-,-,-,NON-US RESIDENTS,20220100559,,,,,,,
TOTAL,2022,1,"Arboviral diseases, West Nile virus disease",-,333,-,-,-,TOTAL,20220100560,,,,,,,
US RESIDENTS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,US RESIDENTS,20220100561,,,,,,,
NEW ENGLAND,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,NEW ENGLAND,20220100562,,,,,,,
CONNECTICUT,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100563,CONNECTICUT,"{'type': 'Point', 'coordinates': [-72.738288, 41.575155]}",24,1043,,,
MAINE,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100564,MAINE,"{'type': 'Point', 'coordinates': [-69.06137, 45.117911]}",49,1725,,,
MASSACHUSETTS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100565,MASSACHUSETTS,"{'type': 'Point', 'coordinates': [-71.481104, 42.151077]}",25,1916,,,
NEW HAMPSHIRE,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100566,NEW HAMPSHIRE,"{'type': 'Point', 'coordinates': [-71.57139, 43.680429]}",26,2405,,,
RHODE ISLAND,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100567,RHODE ISLAND,"{'type': 'Point', 'coordinates': [-71.534637, 41.572574]}",27,2703,,,
VERMONT,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100568,VERMONT,"{'type': 'Point', 'coordinates': [-72.662695, 44.075252]}",28,905,,,
MIDDLE ATLANTIC,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,MIDDLE ATLANTIC,20220100569,,,,,,,
NEW JERSEY,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100570,NEW JERSEY,"{'type': 'Point', 'coordinates': [-74.655514, 40.110253]}",46,2447,,,
NEW YORK,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100571,NEW YORK,"{'type': 'Point', 'coordinates': [-75.59655, 42.921241]}",47,2092,,,
NEW YORK CITY,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100572,NEW YORK CITY,,,,,,
PENNSYLVANIA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100573,PENNSYLVANIA,"{'type': 'Point', 'coordinates': [-77.838886, 40.896694]}",48,2495,,,
EAST NORTH CENTRAL,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,EAST NORTH CENTRAL,20220100574,,,,,,,
ILLINOIS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100575,ILLINOIS,"{'type': 'Point', 'coordinates': [-89.148632, 40.124144]}",34,1721,,,
INDIANA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100576,INDIANA,"{'type': 'Point', 'coordinates': [-86.2818, 39.919991]}",35,1904,,,
MICHIGAN,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100577,MICHIGAN,"{'type': 'Point', 'coordinates': [-85.730977, 44.874798]}",50,1262,,,
OHIO,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100578,OHIO,"{'type': 'Point', 'coordinates': [-82.70936, 40.415534]}",38,592,,,
WISCONSIN,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100579,WISCONSIN,"{'type': 'Point', 'coordinates': [-89.732969, 44.639954]}",41,881,,,
WEST NORTH CENTRAL,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,WEST NORTH CENTRAL,20220100580,,,,,,,
IOWA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100581,IOWA,"{'type': 'Point', 'coordinates': [-93.500061, 42.074659]}",16,299,,,
KANSAS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100582,KANSAS,"{'type': 'Point', 'coordinates': [-98.38018, 38.484729]}",17,1287,,,
MINNESOTA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100583,MINNESOTA,"{'type': 'Point', 'coordinates': [-94.198308, 46.349153]}",1,1400,,,
MISSOURI,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100584,MISSOURI,"{'type': 'Point', 'coordinates': [-92.477244, 38.3675]}",18,2124,,,
NEBRASKA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100585,NEBRASKA,"{'type': 'Point', 'coordinates': [-99.810595, 41.527099]}",19,2243,,,
NORTH DAKOTA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100586,NORTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.46931, 47.446305]}",3,568,,,
SOUTH DAKOTA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100587,SOUTH DAKOTA,"{'type': 'Point', 'coordinates': [-100.230491, 44.43614]}",21,2679,,,
SOUTH ATLANTIC,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,SOUTH ATLANTIC,20220100588,,,,,,,
DELAWARE,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100589,DELAWARE,"{'type': 'Point', 'coordinates': [-75.452394, 38.994926]}",43,1046,,,
DISTRICT OF COLUMBIA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100590,DISTRICT OF COLUMBIA,"{'type': 'Point', 'coordinates': [-77.016275, 38.904785]}",44,1049,,,
FLORIDA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100591,FLORIDA,"{'type': 'Point', 'coordinates': [-82.420978, 28.260731]}",30,1080,,,
GEORGIA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100592,GEORGIA,"{'type': 'Point', 'coordinates': [-83.426574, 32.638481]}",31,1611,,,
MARYLAND,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100593,MARYLAND,"{'type': 'Point', 'coordinates': [-76.687282, 38.946466]}",45,418,,,
NORTH CAROLINA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100594,NORTH CAROLINA,"{'type': 'Point', 'coordinates': [-79.130883, 35.52603]}",37,2390,,,
SOUTH CAROLINA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100595,SOUTH CAROLINA,"{'type': 'Point', 'coordinates': [-80.864614, 33.878572]}",33,2581,,,
VIRGINIA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100596,VIRGINIA,"{'type': 'Point', 'coordinates': [-78.666382, 37.510861]}",40,2758,,,
WEST VIRGINIA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100597,WEST VIRGINIA,"{'type': 'Point', 'coordinates': [-80.613729, 38.642579]}",42,2749,,,
EAST SOUTH CENTRAL,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,EAST SOUTH CENTRAL,20220100598,,,,,,,
ALABAMA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100599,ALABAMA,"{'type': 'Point', 'coordinates': [-86.844516, 32.756889]}",29,94,,,
KENTUCKY,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100600,KENTUCKY,"{'type': 'Point', 'coordinates': [-85.290484, 37.526683]}",36,1429,,,
MISSISSIPPI,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100601,MISSISSIPPI,"{'type': 'Point', 'coordinates': [-89.65344, 32.713378]}",32,494,,,
TENNESSEE,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100602,TENNESSEE,"{'type': 'Point', 'coordinates': [-86.343226, 35.842998]}",39,2108,,,
WEST SOUTH CENTRAL,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,WEST SOUTH CENTRAL,20220100603,,,,,,,
ARKANSAS,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100604,ARKANSAS,"{'type': 'Point', 'coordinates': [-92.439162, 34.899825]}",15,998,,,
LOUISIANA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100605,LOUISIANA,"{'type': 'Point', 'coordinates': [-91.840238, 30.921314]}",22,1537,,,
OKLAHOMA,2022,1,"Arboviral diseases, Western equine encephalitis virus disease",-,0,-,-,-,,20220100606,OKLAHOMA,"{'type': 'Point', 'coordinates': [-97.508297, 35.583449]}",20,712,,,
